,Tanggal Tweet,Tweet Text,Jumlah Retweet,Jumlah Likes,Username,Language,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
54,2022-05-30 20:57:15+00:00,"@CryptoEmdarks Dear #crypto❣

Don't miss $ETLG @EarthlingEco launched on #PancakeSwap!

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/E29hunNEPf",0,2,Robert57036388,en,dear #crypto miss etlg launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http hunnepf,183,"Sentiment(polarity=0.5, subjectivity=0.5)","{'neg': 0.048, 'neu': 0.599, 'pos': 0.353, 'compound': 0.8807}",0.8807,Positive
55,2022-05-30 20:13:00+00:00,New research finds dairy industry making Canterbury water “undrinkable” - Greenpeace Aotearoa ⁦😵‍💫💀  argh there's too much green dairy farms outside Chch. Time for reforestation. Who knew milk &amp; nitrates  can be so damaging for fresh water.  https://t.co/hMLLymy7gf,0,0,Deafabs,en,research find dairi industri make canterburi water undrink greenpeac aotearoa argh there much green dairi farm outsid chch time reforest knew milk nitrat damag fresh water http hmllymi,184,"Sentiment(polarity=0.04999999999999999, subjectivity=0.4)","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.3182}",0.3182,Positive
56,2022-05-30 20:00:01+00:00,"Forest mapping &amp; monitoring - Map by participants to #Manondroala #GIS #training

MAP#19 ""Carte des Sites de Reboisement et de Restauration de la NAP Antrema""
© RANDRIANARIJAONA Nantenaina

Reforestation and forest restoration sites in Antrema New PA
May 2022
🙏Stay tuned 
#Boeny https://t.co/kYcJzRnx0p",0,7,manondroala,en,forest map monitor particip #manondroala #gi #train map# cart site rebois restaur antrema randrianarijaona nantenaina reforest forest restor site antrema stay tune #boeni http kycjzrnx,184,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
57,2022-05-30 19:31:29+00:00,"La reforestation, un défi que la Côte d'Ivoire peut relever. @FAOCotedIvoire 
@abidjan_net
https://t.co/mWtbzW6ccL https://t.co/SkU5Jb75KL",0,1,SODEFOR22,fr,reforest ivoir peut relev http mwtbzw http,42,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
58,2022-05-30 19:28:56+00:00,“Reforestation Hubs” Are Saving Urban Trees From Heading to Landfills https://t.co/jMqlODT4eC #Biodiversity #EcologicalCeilings #CircularEconomy,2,1,Cal_Doughnut,en,reforest hub save urban tree from head landfil http jmqlodt #biodivers #ecologicalceil #circulareconomi,103,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}",0.4939,Positive
59,2022-05-30 19:18:26+00:00,"""green new deal. nations and companies need to comply with carbon emission reduction policies. investing in reforestation in developing countries. tax produc... #newdeal #carbonemission #developingcountries https://t.co/bFfc0jEbNw #pollinations #generativeart #machinelearning https://t.co/dfH6CwqEIX",1,0,pollinations_ai,en,green deal nation compani need compli with carbon emiss reduct polici invest reforest develop countri produc #newdeal #carbonemiss #developingcountri http bffc jebnw #pollin #generativeart #machinelearn http cwqeix,214,"Sentiment(polarity=-0.2, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
60,2022-05-30 19:07:02+00:00,"@mock_megs Metairie, LA: I announced the Truman Plan to Rebuild America. It calls for huge investments to convert to 100% renewable energy, reforestation, &amp; the cleaning up of our waterways &amp; cities. Louisiana will benefit bigly from this plan with investments in ports/waterways. https://t.co/50lT4AUGID",2,3,trumanista,en,metairi announc truman plan rebuild america call huge invest convert renew energi reforest clean waterway citi louisiana will benefit bigli from thi plan with invest port waterway http augid,190,"Sentiment(polarity=0.3833333333333334, subjectivity=0.8)","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.7906}",0.7906,Positive
61,2022-05-30 18:59:48+00:00,"Queen’s jubilee tree planting sponsors ‘linked to deforestation’ https://t.co/tWtdFe9E04 

""Wonderful way to make amends then! Great idea too!
More trees please!
 For 'Reforestation'!🌳🌳🌳💚🙏""",0,0,TheGreatRose2,en,queen jubile tree plant sponsor link deforest http twtdfe wonder make amend then great idea more tree pleas reforest,116,"Sentiment(polarity=0.65, subjectivity=0.625)","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",0.6249,Positive
62,2022-05-30 18:58:14+00:00,@ivan_bjelanovic @JudyThomasNor Deciduous regen (both shrubs and trees). These are good from a wildfire perspective. There's a recent forest practice board report on IDF reforestation. I'm kinda at the point where I feel reforestation challenges in the IDF are a known issue and we shouldn't exempt licensees...,0,0,ThomasforBC,en,decidu regen both shrub tree these good from wildfir perspect there recent forest practic board report reforest kinda point where feel reforest challeng known issu shouldn exempt license,186,"Sentiment(polarity=0.35, subjectivity=0.42500000000000004)","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.5106}",0.5106,Positive
63,2022-05-30 18:54:22+00:00,"I'm trying to meet more mutual pips that enjoy #PlayToEarn games and help environmental reforestation by leveraging the power of #NFTS🥰

I was really busy this weekend, but I will never pass up the opportunity to share Beverly Trees' developments with you😚 https://t.co/RHi6uFzzaJ https://t.co/UvGjbpdx0k",0,1,thyberone,en,tri meet more mutual pip that enjoy #playtoearn game help environment reforest leverag power #nft realli busi thi weekend will never pass opportun share beverli tree develop with http ufzzaj http uvgjbpdx,204,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4666666666666666)","{'neg': 0.051, 'neu': 0.788, 'pos': 0.16, 'compound': 0.6139}",0.6139,Positive
64,2022-05-30 18:50:30+00:00,"We have the power to heal the world by replanting trees affected by agricultural clearing, development, disease, drought, insects, logging, mining, and wildfires. #reforestation #healtheworld #planttrees #makeadifference #makeadifferencetoday https://t.co/96VKRiOHk3",0,1,able_acorn,en,have power heal world replant tree affect agricultur clear develop diseas drought insect log mine wildfir #reforest #healtheworld #planttre #makeadiffer #makeadifferencetoday http vkriohk,187,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",0.3818,Positive
65,2022-05-30 18:46:49+00:00,"Got super busy this weekend but I'll never miss the chance to share Beverly Trees' updates with you guys😁

I am hoping to find more mutual pips that also likes #PlayToEarn games and also supports the reforestation of our environment by using the power of #NFTS 🤩 https://t.co/1YsSiBgF1y https://t.co/WTeDUMSz4J",0,1,korekajan,en,super busi thi weekend never miss chanc share beverli tree updat with guy hope find more mutual pip that also like #playtoearn game also support reforest environ use power #nft http yssibgf http wtedumsz,203,"Sentiment(polarity=0.1444444444444444, subjectivity=0.5222222222222221)","{'neg': 0.044, 'neu': 0.646, 'pos': 0.31, 'compound': 0.8899}",0.8899,Positive
66,2022-05-30 18:40:01+00:00,"@MrBigWhaleREAL @DOGEZILLACOIN Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/Fwn2ATk0nw",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http,180,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.047, 'neu': 0.593, 'pos': 0.359, 'compound': 0.8885}",0.8885,Positive
67,2022-05-30 18:39:11+00:00,"@CryptoGemsCom Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/hGjvvy3dtF",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http hgjvvi,187,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
68,2022-05-30 18:38:04+00:00,"@JapaneseCrypto Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/yZDtcKRgTS",0,0,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http yzdtckrgt,190,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
69,2022-05-30 18:37:00+00:00,"“The good news is that an unprecedented movement is taking shape to advance climate-resilient reforestation, and we can push it over the top with the right actions and investment right now” https://t.co/AxLD1nRMUz",5,26,AmericanForests,en,good news that unpreced movement take shape advanc climat resili reforest push over with right action invest right http axld nrmuz,130,"Sentiment(polarity=0.34285714285714286, subjectivity=0.44285714285714284)","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.4404,Positive
70,2022-05-30 18:36:13+00:00,"@MrBigWhaleREAL Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/VLKVyhkLfz",0,2,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http vlkvyhklfz,191,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
71,2022-05-30 18:35:47+00:00,"@cryptoworld202 Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/c7yQ3leInS",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http lein,185,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
72,2022-05-30 18:35:15+00:00,https://t.co/m8zTFkP1Ff,0,0,MyMangrove,und,http ztfkp,10,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
73,2022-05-30 18:34:59+00:00,"@Crypto__Diva Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/cZQvZ0FoFp",0,1,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http czqvz fofp,191,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.045, 'neu': 0.616, 'pos': 0.339, 'compound': 0.8885}",0.8885,Positive
74,2022-05-30 18:28:57+00:00,"@SnoopDogg You might wanna dig in to these awesome #NFTCollection by Beverly Trees where it can be useful with the reforestation of our own planet🌏

This #NFTProject is created for a two reasons: first, for us to earn and play, second is to help the environment recover🙌 https://t.co/Ya1b9RXzCf",0,0,korekajan,en,might wanna these awesom #nftcollect beverli tree where use with reforest planet thi #nftproject creat reason first earn play second help environ recov http rxzcf,162,"Sentiment(polarity=0.125, subjectivity=0.16666666666666666)","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6249}",0.6249,Positive
75,2022-05-30 18:23:56+00:00,"What can employers do to protect staff who work in the outdoors? In this podcast, Sarah explores some answers to that question with Tim Tchida, Owner and CEO of Summit Reforestation in Smithers BC. #Lyme #Outdoors  https://t.co/VNvm2F1r7W",0,0,lookingatlyme_,en,what employ protect staff work outdoor thi podcast sarah explor some answer that question with tchida owner summit reforest smither #lyme #outdoor http vnvm,156,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3818}",0.3818,Positive
76,2022-05-30 17:44:51+00:00,The true main goal for Reforestation https://t.co/N2SunHUNrX,0,0,MrBaconJam,en,true main goal reforest http sunhunrx,37,"Sentiment(polarity=0.2583333333333333, subjectivity=0.4916666666666667)","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,Positive
77,2022-05-30 17:43:34+00:00,"@Willard1951 @Willy1000 @ianrowley677 @KCTaz @Artist_is_in @android21539794 @AristotleMrs @BillBalzar @Veritatem2021 @WillWat6 @greg_blee @USNA_73 @BradPKeyes @DarthFeodor @Mark_A_Lunn @EricWil06256732 @alessandrocomi6 @MustBeJoshing @priscian @BlasphemousBan1 @Winston43105474 @Dannyboy7293 @ChrisBBacon3 @atherton_chris @3GHtweets @DGinCheshire @BointonGiles @AuroriaTwittori @RushhourP @MartinJBern @EthonRaptor @BailFund_Brawl @gstrandberg1 @Jakegsm @DTGvmd @wille99 @PaulDFarrar @JoeBiden Reforestation is made possible by the reduction in land needed for agriculture, due in part to the approximately 20% improvement in yields thanks to elevated CO2 levels. (From this German graph, it appears that 20% is a conservative estimate.)
https://t.co/oaEEMnDUpo",0,1,ncdave4life,en,reforest made possibl reduct land need agricultur part approxim improv yield thank elev level from thi german graph appear that conserv estim http oaeemndupo,157,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612,Positive
78,2022-05-30 17:29:41+00:00,"@RichQuack Good morning ❣

Don't miss $ETLG @EarthlingEco already launch on #PancakeSwap 

Carbon credits to offset CO2 emissions by reforestation programs and renewable energy

On top of working for a better climate there's 3% $BUSD rewards in contract

#RichQuack #EarthlingEco https://t.co/26DlTuFpw0",0,3,CaptQUACKerman,en,good morn miss etlg alreadi launch #pancakeswap carbon credit offset emiss reforest program renew energi work better climat there busd reward contract #richquack #earthlingeco http dltufpw,188,"Sentiment(polarity=0.6, subjectivity=0.55)","{'neg': 0.046, 'neu': 0.605, 'pos': 0.349, 'compound': 0.8885}",0.8885,Positive
79,2022-05-30 17:28:06+00:00,"34 #NaijaClimateNow solutions are grouped under 5 implementable project categories:

↓↓
🍀Tree Planting and Reforestation
📚Climate Advocacy
🥗Food Security.
♻️Waste To Wealth.
💡Renewable Energy

#TreesFromArt  #Solution17 #SDGs 
@UN_Nigeria @BoschAfrica @SeanMelbourne2 https://t.co/eU3bGHnDXZ",10,11,Solution17G,en,#naijaclimatenow solut group under implement project categori tree plant reforest climat advocaci food secur wast wealth renew energi #treesfromart #solut #sdg http bghndxz,172,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939,Positive
